Date,Vehicle body type,Motive power,MAI Insurance class,TPI Insurance class,Count
11/01/2020 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Drive Yourself Vehicle,5
11/01/2020 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,4
11/01/2020 12:00:00 AM,FLAT TOP,Diesel,Organisation,Goods vehicles over 4500kg GVM,334
11/01/2020 12:00:00 AM,FLAT TOP,Diesel,Person,Goods vehicles over 4500kg GVM,60
11/01/2020 12:00:00 AM,FLAT TOP,Diesel,Person,Passenger Vehicle,10
11/01/2020 12:00:00 AM,FLAT TOP,Diesel,Organisation,Break Down Vehicle,1
11/01/2020 12:00:00 AM,FLAT TOP,Diesel,Organisation,Passenger Vehicle,29
11/01/2020 12:00:00 AM,FLAT TOP,Petrol,Organisation,Goods vehicles over 4500kg GVM,2
11/01/2020 12:00:00 AM,FLAT TOP,Petrol,Person,Goods vehicles over 4500kg GVM,1
11/01/2020 12:00:00 AM,FLAT TOP,,Organisation,Trailer,138
11/01/2020 12:00:00 AM,FLAT TOP,,Person,Trailer,29
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Person,Miscellaneous,1
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Organisation,Miscellaneous,15
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Organisation,Goods vehicles over 4500kg GVM,5
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),Electric,Organisation,Miscellaneous,5
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),LPG,Organisation,Miscellaneous,8
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),LPG,Organisation,Goods vehicles over 4500kg GVM,7
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),Petrol,Organisation,Goods vehicles over 4500kg GVM,1
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),Petrol Or Lpg Option,Organisation,Goods vehicles over 4500kg GVM,1
11/01/2020 12:00:00 AM,FORK LIFT (HEAVY),Petrol Or Lpg Option,Organisation,Miscellaneous,4
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),Diesel,Person,Miscellaneous,2
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),Diesel,Organisation,Miscellaneous,8
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),Electric,Organisation,Miscellaneous,5
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),LPG,Organisation,Miscellaneous,26
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),Petrol,Person,Miscellaneous,1
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),Petrol,Organisation,Miscellaneous,3
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),Petrol Or Lpg Option,Organisation,Miscellaneous,12
11/01/2020 12:00:00 AM,FORK LIFT (LIGHT),Petrol Or Lpg Option,Person,Miscellaneous,1
11/01/2020 12:00:00 AM,FRONT END LOADER,Diesel,Organisation,Miscellaneous,5
11/01/2020 12:00:00 AM,FRONT END LOADER,Diesel,Organisation,Goods vehicles over 4500kg GVM,4
11/01/2020 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Organisation,Goods vehicles over 4500kg GVM,89
11/01/2020 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Organisation,Passenger Vehicle,3
11/01/2020 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Person,Goods vehicles over 4500kg GVM,3
11/01/2020 12:00:00 AM,GOODS TRAILER,,Organisation,Trailer,2306
11/01/2020 12:00:00 AM,GOODS TRAILER,,Person,Trailer,25028
11/01/2020 12:00:00 AM,GRADER,Diesel,Organisation,Goods vehicles over 4500kg GVM,3
11/01/2020 12:00:00 AM,GRADER,Diesel,Person,Miscellaneous,1
11/01/2020 12:00:00 AM,GRADER,Diesel,Organisation,Miscellaneous,3
11/01/2020 12:00:00 AM,HORSE FLOAT,,Person,Trailer,453
11/01/2020 12:00:00 AM,HORSE FLOAT,,Organisation,Trailer,11
11/01/2020 12:00:00 AM,JINKER,,Organisation,Trailer,3
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Person,Passenger Vehicle,50
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),20
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Police Vehicle,1
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Passenger Vehicle,134
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Person,Taxi,11
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Person,Bus or tourist vehicle Seating 16 or less (including Driver),7
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Taxi,1
11/01/2020 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Drive Yourself Vehicle,9
11/01/2020 12:00:00 AM,LIGHT BUS,LPG,Person,Passenger Vehicle,1
11/01/2020 12:00:00 AM,LIGHT BUS,LPG,Person,Taxi,1
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Drive Yourself Vehicle,2
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Person,Historic,1
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),3
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Private Hire Car,1
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Person,Bus or tourist vehicle Seating 16 or less (including Driver),3
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Passenger Vehicle,83
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Person,Passenger Vehicle,38
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol,Person,Taxi,5
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Person,Taxi,3
11/01/2020 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Person,Passenger Vehicle,6
11/01/2020 12:00:00 AM,LIGHT SEMITRAILER,,Person,Trailer,1
11/01/2020 12:00:00 AM,LIGHT TRACTOR,Diesel,Organisation,Miscellaneous,19
11/01/2020 12:00:00 AM,LIGHT TRACTOR,Petrol,Person,Historic,2
11/01/2020 12:00:00 AM,LIGHT TRACTOR,Petrol,Organisation,Miscellaneous,3
11/01/2020 12:00:00 AM,LIGHT TRUCK,CNG,Person,Goods vehicles up to 4500kg GVM,1
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Historic,1
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Personal Share Vehicle,2
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Drive Yourself Vehicle,10
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Police Vehicle,6
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Drive Yourself Vehicle,3
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Goods vehicles up to 4500kg GVM,15569
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Fire Fighting,2
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Fire Fighting,1
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Person,Passenger Vehicle,1
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel,Organisation,Goods vehicles up to 4500kg GVM,6141
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel Or Lpg Option,Organisation,Goods vehicles up to 4500kg GVM,1
11/01/2020 12:00:00 AM,LIGHT TRUCK,Diesel Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,7
